university,enrollment,first.gen,year,num.courses,faculty,race,other.race,alcohol,social.network,sleep,enough.sleep,exercise,diet,GPA.range,gender,age,disability,PSS_1,PSS_2,PSS_3,PSS_4,PSS_5,PSS_6,PSS_7,PSS_8,PSS_9,PSS_10,RSES_1,RSES_2,RSES_3,RSES_4,RSES_5,RSES_6,RSES_7,RSES_8,RSES_9,RSES_10,GSE_1,GSE_2,GSE_3,GSE_4,GSE_5,GSE_6,GSE_7,GSE_8,GSE_9,GSE_10,LOTR_1,LOTR_3,LOTR_4,LOTR_7,LOTR_9,LOTR_10,SWLS_1,SWLS_2,SWLS_3,SWLS_4,SWLS_5,GSQA_1,GSQA_2,GSQA_3,GSQA_4,GSQA_5,GSQA_6,GSQA_7,GSQB_1,GSQB_2,GSQB_3,GSQB_4,GSQB_5,GSQB_6,GSQB_7,GSQC_1,GSQC_2,GSQC_3,GSQC_4,GSQC_5,GSQC_6,GSQC_7,PSS.total,RSES.total,GSE.total,LOTR.total,SWLS.total,GHQ.total,PSS.help,PSS.eff,GHQa.total,QHQb.total,GHQc.total,replicate,living,covid.test,phys.class,online.class
3,1,1,3,4,3,5,,1,3,3,2,1,2,3,female,20,2,4,4,3,2,3,4,3,3,4,2,4,4,2,3,2,3,3,1,0,0,3,2,2,3,3,3,3,4,4,3,1,2,2,3,2,2,4,5,5,4,4,0,0,1,1,1,1,1,0,1,1,0,1,0,1,0,0,1,1,0,1,1,32,22,30,12,18,13,11,21,5,4,4,c,4,1,1,7
3,3,2,6,3,8,6,,2,3,3,2,2,3,3,female,25,2,1,1,2,1,1,1,1,1,1,1,4,4,3,3,3,3,3,2,3,2,3,3,3,3,3,3,3,3,3,3,2,4,3,3,3,3,3,2,2,2,2,1,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,1,0,0,0,11,30,30,18,29,8,4,7,1,6,1,c,4,1,1,5
3,1,2,1,6,3,6,,1,3,3,2,1,2,,female,18,2,1,2,1,1,1,2,2,2,0,1,4,4,2,4,3,3,3,2,1,1,3,4,4,4,4,4,4,4,3,4,3,3,4,3,3,4,2,2,2,2,2,1,0,0,0,0,0,0,0,1,1,0,1,1,1,0,0,1,1,0,0,0,13,27,38,20,30,8,6,7,1,5,2,c,4,1,1,6
3,1,2,1,6,3,4,,1,2,3,1,1,1,,female,17,2,4,4,4,4,3,4,4,4,3,3,2,2,0,2,1,2,2,1,1,1,1,2,2,2,1,2,1,2,2,1,1,0,1,0,1,1,2,2,6,4,6,0,1,1,1,1,1,1,1,0,0,0,0,0,0,1,0,1,1,1,1,1,37,14,16,4,20,13,15,22,6,1,6,c,4,1,1,8
3,1,2,3,5,1,1,,2,4,3,1,1,3,4,female,21,2,3,2,3,2,2,2,3,2,3,3,4,3,3,3,3,4,3,1,3,3,3,2,3,3,2,3,3,3,3,3,1,3,3,3,1,2,5,2,3,5,5,0,0,0,0,1,0,1,1,1,1,1,1,1,1,0,0,0,0,0,1,0,25,30,28,13,20,10,9,16,2,7,1,c,4,1,7,5
3,1,2,4,6,3,6,,2,3,3,2,2,3,3,male,21,1,3,3,3,1,2,3,2,1,2,2,4,4,2,3,1,3,3,2,2,2,3,3,3,3,4,4,3,3,3,3,2,2,3,2,2,2,5,3,3,6,5,0,0,0,1,0,0,0,0,1,1,0,1,0,1,0,0,1,1,0,0,0,22,26,32,13,18,7,6,16,1,4,2,c,4,1,1,5
3,1,1,3,6,2,6,,2,2,3,1,1,1,2,female,20,2,3,3,4,1,2,3,2,3,2,4,2,2,0,2,0,2,2,1,0,1,2,2,2,2,2,3,2,2,3,3,1,0,1,0,1,2,6,6,5,5,5,0,0,0,1,0,1,0,1,0,0,0,0,0,0,1,0,1,1,1,1,1,27,12,23,5,13,9,8,19,2,1,6,c,2,1,1,8
3,1,2,3,5,2,6,,2,3,3,1,1,1,3,male,20,2,3,4,4,0,1,2,1,2,3,3,2,3,0,3,1,3,4,0,1,1,3,2,3,3,3,4,2,3,4,3,2,3,1,2,4,1,6,7,5,7,6,0,0,0,0,0,0,1,1,0,1,0,1,0,1,0,0,1,1,0,1,0,23,18,30,13,9,8,4,19,1,4,3,c,4,3,8,4
3,1,2,1,6,9,6,,1,4,3,2,1,2,,female,18,2,2,1,3,1,1,2,2,1,3,2,3,4,3,4,3,3,3,2,1,1,3,4,4,4,4,4,3,4,4,3,1,0,3,1,2,3,3,2,2,1,3,0,0,0,0,0,0,1,0,1,1,1,1,1,1,0,0,1,1,0,0,0,18,27,37,10,29,9,5,13,1,6,2,c,4,3,1,4
3,1,2,2,6,12,5,,1,1,3,1,1,2,4,male,20,2,2,2,1,2,2,2,1,2,1,2,2,3,1,3,1,2,2,1,1,1,2,3,3,2,3,2,3,2,3,2,2,2,2,2,2,1,4,4,3,4,4,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,1,1,0,0,17,17,25,11,21,7,7,10,1,2,4,c,4,1,1,8
3,1,3,1,6,2,1,,1,2,4,1,1,3,,female,18,2,3,2,3,1,2,2,3,1,2,1,3,3,2,3,2,3,3,1,2,3,3,2,2,3,3,3,2,2,3,3,1,3,4,2,2,2,5,6,3,5,7,0,0,0,0,1,0,0,0,1,1,0,1,0,1,0,0,1,0,0,1,1,20,25,26,14,14,8,7,13,1,4,3,c,4,1,1,8
3,1,2,2,6,14,7,,1,4,2,2,1,2,4,male,19,2,2,2,2,0,2,1,2,2,1,1,4,3,3,3,2,3,3,2,2,2,4,3,3,3,3,3,3,3,3,3,2,2,3,2,2,2,4,3,2,2,2,1,0,0,0,0,0,0,0,1,1,1,1,0,1,0,0,1,1,0,0,0,15,27,31,13,27,8,6,9,1,5,2,c,2,3,1,6
3,1,2,1,6,14,1,,1,1,3,2,1,2,,female,18,2,4,3,4,3,2,2,3,3,2,3,2,2,1,2,1,2,2,2,1,1,3,2,2,2,2,3,2,2,2,3,0,1,0,0,0,1,6,5,6,5,7,0,1,0,0,1,1,0,1,0,0,0,0,0,0,1,0,1,1,0,1,1,29,16,23,2,11,9,11,18,3,1,5,c,4,1,1,6
3,1,1,2,8,3,2,,1,3,3,1,1,1,3,male,19,2,1,1,1,0,1,1,1,1,0,4,4,4,3,3,3,4,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2,1,4,1,3,3,5,2,2,3,3,1,0,0,0,0,0,0,1,1,1,1,1,1,1,0,1,0,0,0,0,0,11,33,30,14,25,9,3,8,1,7,1,c,4,1,4,8
3,1,2,3,6,4,9,,6,1,5,1,3,3,4,female,23,3,-1,-1,2,1,1,3,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,4,4,4,4,4,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,1,1,12,20,20,12,20,8,5,7,2,0,6,c,2,1,8,5
3,1,1,1,4,8,9,,1,3,2,2,1,2,,male,18,3,0,0,0,4,3,0,4,4,0,-1,1,2,3,2,3,1,2,3,4,4,1,1,2,2,1,1,2,1,2,2,2,1,2,1,2,3,2,2,2,3,2,1,1,1,0,1,1,0,0,0,0,1,0,1,0,1,1,0,0,1,1,1,14,25,15,11,29,12,15,-1,5,2,5,c,2,1,8,3
3,1,2,1,8,3,6,,1,3,2,2,1,3,,female,17,2,2,2,4,2,1,3,2,2,2,3,4,4,3,3,2,3,3,1,1,2,3,2,3,3,3,3,2,2,3,2,1,3,1,2,3,3,3,2,3,3,6,0,0,0,1,0,0,0,1,1,1,1,1,0,1,0,0,1,1,0,1,0,23,26,26,13,23,10,7,16,1,6,3,c,4,1,1,8
3,1,1,2,6,3,5,,1,3,2,2,1,1,3,female,19,2,2,3,3,1,3,1,2,2,1,1,3,3,1,2,1,2,3,0,0,0,4,3,3,3,3,3,4,3,3,4,2,1,2,1,1,2,5,2,2,2,6,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,19,15,33,9,23,5,8,11,1,2,2,c,4,1,1,4
3,1,2,3,6,12,6,,1,3,3,1,1,3,4,female,21,2,2,1,2,1,1,2,1,3,1,2,4,4,3,4,3,4,4,1,2,2,4,3,3,4,3,4,3,3,4,4,1,4,4,4,4,4,2,2,2,3,2,1,0,0,0,0,1,0,0,1,1,1,1,1,1,0,0,1,1,0,0,0,16,31,35,21,29,10,6,10,2,6,2,c,4,1,1,8
3,1,2,1,5,8,2,,1,2,3,1,2,3,,female,17,2,2,2,4,2,2,2,2,4,3,1,3,2,4,3,2,3,2,1,2,1,2,3,2,3,,2,3,2,3,2,2,2,2,3,1,2,5,5,4,3,4,0,0,0,0,0,1,1,0,1,0,1,1,0,1,1,0,1,1,1,0,1,24,23,22,12,19,11,10,14,2,4,5,c,2,1,8,6
3,1,2,1,6,8,4,,1,3,3,1,2,3,,male,21,2,1,0,1,1,1,1,1,1,1,1,3,4,3,4,2,3,3,2,2,3,4,3,3,4,4,4,4,3,3,3,2,3,3,3,2,3,3,2,2,3,1,1,0,0,0,0,0,0,0,1,1,1,1,0,1,0,0,1,0,0,0,0,9,29,35,16,29,7,4,5,1,5,1,c,2,1,1,8
3,1,2,2,8,3,6,,2,4,3,2,2,3,3,male,19,2,2,2,2,1,1,2,1,2,1,1,4,4,2,3,3,3,3,1,1,3,3,3,3,2,3,4,3,2,3,3,3,2,4,3,4,3,2,1,2,1,2,1,0,0,0,0,0,0,0,1,1,0,1,1,1,0,0,1,0,0,0,0,15,27,29,19,32,7,5,10,1,5,1,c,2,3,4,1
3,1,1,1,6,4,5,,1,3,3,1,1,2,,female,17,2,2,2,3,2,3,2,0,1,3,3,3,3,2,3,2,3,2,1,2,2,4,2,3,3,3,3,2,3,3,2,3,1,3,2,2,2,4,2,3,3,4,0,0,1,0,0,0,1,1,1,1,0,1,0,1,1,0,1,1,0,1,0,21,23,28,13,24,11,6,15,2,5,4,c,4,1,1,2
3,"1,2,7",2,3,4,7,"3,6",,1,2,3,2,1,1,3,female,33,2,3,3,4,2,2,3,3,2,2,2,3,3,1,3,1,1,2,0,1,1,3,3,2,3,4,3,2,4,3,2,0,2,2,1,1,1,6,6,4,4,1,0,0,0,1,1,0,0,0,1,1,0,1,0,0,1,0,1,1,0,0,1,26,16,29,7,19,9,9,17,2,3,4,c,4,3,1,8
3,1,2,4,7,3,1,,1,3,3,2,1,1,3,female,21,2,4,4,4,2,3,3,3,3,4,4,1,2,0,2,0,2,1,0,0,0,3,3,2,2,3,3,2,4,3,2,0,0,0,0,0,0,6,7,7,3,6,0,0,1,1,1,1,1,1,0,0,0,0,0,0,1,0,1,1,0,0,1,34,8,27,0,11,10,11,23,5,1,4,c,4,1,1,2
3,1,2,2,6,3,6,,1,2,3,1,1,2,4,female,19,2,2,1,2,1,2,3,1,2,1,2,3,3,2,3,2,3,3,1,1,1,4,3,3,2,3,3,3,2,3,3,3,3,3,3,2,2,3,4,3,3,6,1,0,0,1,0,0,0,0,1,1,0,1,0,1,0,0,1,1,0,0,0,17,22,29,16,21,8,6,11,2,4,2,c,4,1,1,8
3,1,2,1,6,13,5,,1,3,2,2,1,2,,female,18,2,3,3,4,2,2,3,2,2,3,4,3,3,2,3,1,2,2,1,1,1,3,3,2,2,3,3,2,2,3,2,2,2,3,1,3,3,6,5,6,5,7,0,0,0,1,0,0,1,1,1,1,0,1,0,0,1,0,1,1,0,0,1,28,19,25,14,11,10,8,20,2,4,4,c,4,1,1,7
3,1,1,4,5,12,1,,1,3,2,1,2,3,4,female,22,2,2,1,2,1,1,2,2,1,1,1,3,3,2,3,3,3,3,2,3,2,3,2,4,3,3,4,3,3,3,3,1,4,3,3,3,3,2,2,2,2,3,1,0,0,0,0,0,0,0,1,1,0,1,1,1,0,0,0,1,0,1,0,14,27,31,17,29,8,5,9,1,5,2,c,4,1,,7
3,1,2,5,5,12,6,,1,2,3,2,2,3,4,female,22,2,2,2,4,1,2,2,1,2,3,3,3,3,2,3,2,3,3,0,3,3,3,2,3,3,3,4,3,2,3,3,1,3,3,3,2,3,3,4,4,3,6,0,0,0,0,0,0,1,1,1,1,0,1,0,1,0,0,0,0,0,1,0,22,25,29,15,20,7,6,16,1,5,1,c,4,3,1,4
3,"1,5",2,1,7,14,1,,1,3,2,1,1,1,,male,19,2,1,1,2,1,1,2,0,3,0,1,3,3,2,3,1,3,4,2,1,1,2,2,3,3,3,4,3,3,3,3,0,2,2,1,3,2,6,3,7,7,3,1,0,0,0,0,1,0,0,1,1,0,1,0,1,0,0,1,1,1,1,0,12,23,29,10,14,10,5,7,2,4,4,c,4,1,1,1
3,1,2,1,7,3,1,,1,3,2,1,1,2,,male,18,2,2,2,3,2,2,3,2,3,3,3,3,2,1,3,1,2,3,2,1,1,2,2,2,2,2,3,2,2,3,3,1,1,2,2,1,1,5,5,2,6,5,0,0,0,1,0,1,1,1,1,0,0,1,0,0,0,0,1,1,1,1,1,25,19,23,8,17,11,9,16,3,3,5,c,4,1,1,6
3,1,2,2,6,8,1,,1,3,4,1,1,3,3,female,20,2,2,2,3,1,2,1,2,3,1,2,4,4,3,3,3,4,3,0,1,1,3,3,3,3,3,3,3,3,3,3,3,4,3,4,3,2,3,3,2,1,3,0,0,0,0,0,1,0,0,1,1,1,1,1,1,0,0,1,1,0,0,0,19,26,30,19,28,9,8,11,1,6,2,c,2,3,1,4
3,"1,5",2,1,6,14,1,,1,2,2,2,1,3,,female,18,2,2,2,2,2,2,3,2,3,1,2,3,3,2,3,1,2,2,1,2,1,3,2,3,2,2,3,3,3,3,2,4,1,2,2,3,3,3,2,2,3,5,1,0,0,1,0,1,0,0,1,1,0,1,0,0,1,0,1,1,0,1,0,21,20,26,15,25,10,9,12,3,3,4,c,4,3,8,8
3,1,1,3,6,9,5,,2,2,2,2,1,2,3,female,20,2,4,4,4,3,3,3,3,1,4,4,2,1,1,3,2,1,1,0,2,2,1,1,4,3,2,2,3,3,3,3,2,0,4,2,0,2,6,2,6,2,7,0,1,1,1,1,0,1,1,0,0,0,1,0,0,1,0,1,1,1,1,0,33,15,25,10,17,12,10,23,5,2,5,c,2,1,1,6
3,"1,3,5",2,3,6,8,"1,5,7",,1,1,2,2,1,1,3,female,20,2,3,2,4,1,3,2,2,1,4,4,2,3,0,3,1,1,1,0,0,0,3,3,3,4,4,3,4,4,4,4,2,1,3,0,0,3,6,4,3,2,2,0,0,1,0,0,0,1,1,0,1,0,1,0,0,1,0,1,1,0,0,0,26,11,36,9,23,8,7,19,2,3,3,c,2,1,1,8
3,1,1,1,6,9,5,,1,3,3,2,1,2,,female,17,2,4,1,0,2,2,1,1,4,0,0,1,1,2,1,2,1,1,2,2,2,4,3,4,4,4,3,3,4,4,4,4,2,4,1,0,4,2,1,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,15,15,37,15,34,5,9,6,2,0,3,c,4,1,1,8
3,1,1,1,6,3,4,,1,3,3,2,1,2,,female,18,2,3,2,4,1,2,2,2,1,2,1,3,3,2,3,2,3,3,1,1,2,4,3,4,3,3,4,3,3,3,3,3,2,3,2,3,2,3,3,2,2,3,0,0,0,0,0,0,0,0,1,1,0,1,0,1,0,0,1,1,0,0,0,20,23,33,15,27,6,6,14,0,4,2,c,4,3,1,7
3,1,2,2,6,14,5,,2,2,2,2,1,3,3,female,18,3,2,2,3,2,2,2,2,2,3,2,3,3,1,2,2,2,2,0,2,3,3,2,3,4,4,3,3,3,3,3,2,1,2,1,1,2,5,5,5,5,3,0,0,0,0,0,0,1,0,1,1,0,0,0,0,1,0,1,0,0,1,0,22,20,31,9,17,6,8,14,1,2,3,c,2,1,8,8
3,1,2,1,6,3,1,,1,3,3,1,1,3,,female,18,2,2,1,3,1,1,2,1,2,1,0,3,3,2,3,2,3,3,1,2,2,3,3,3,3,3,3,3,3,3,3,3,3,2,3,3,3,3,3,3,3,4,0,0,0,0,0,0,0,0,1,1,0,1,0,1,0,0,1,1,0,0,0,14,24,30,17,24,6,5,9,0,4,2,c,4,1,1,8
3,1,2,1,6,2,6,,1,3,3,2,1,3,,female,18,2,2,3,4,2,1,3,1,3,2,3,3,3,2,3,3,3,3,1,1,3,3,3,4,2,3,3,3,3,3,4,3,2,3,3,3,3,2,2,2,1,3,0,0,0,1,0,1,0,1,1,1,0,1,1,1,0,0,1,0,0,0,0,24,25,31,17,30,9,7,17,2,6,1,c,2,1,1,4
3,1,2,2,7,2,5,,1,1,3,1,1,2,3,female,19,2,2,1,3,2,2,2,3,2,1,2,3,3,2,3,2,3,3,2,2,2,3,2,3,3,2,2,3,2,3,3,2,1,3,1,3,3,3,3,2,3,3,0,0,0,0,1,0,0,0,1,1,0,1,0,1,0,0,1,1,0,1,0,20,25,26,13,26,8,9,11,1,4,3,c,4,1,1,1
3,1,3,4,6,3,5,,1,3,3,1,1,2,3,male,22,2,0,0,2,0,2,0,0,1,0,1,3,3,3,3,2,3,3,2,3,3,3,2,3,4,3,4,4,3,3,3,4,2,3,1,2,2,4,4,5,2,5,1,0,0,0,0,0,0,0,1,1,1,1,0,1,0,0,0,0,0,1,0,6,28,32,14,20,7,3,3,1,5,1,c,2,3,1,8
3,1,2,4,5,8,2,,1,2,3,2,1,1,3,female,20,2,2,4,4,3,2,3,4,2,3,2,4,4,2,3,2,3,2,1,1,1,2,3,1,3,3,4,4,3,3,2,2,3,1,4,3,1,7,5,5,5,3,0,1,0,1,1,0,1,0,1,1,0,1,0,1,1,0,1,1,1,0,1,29,23,28,14,15,13,11,18,4,4,5,c,4,1,1,5
3,1,2,3,6,8,6,,2,2,3,1,1,3,3,female,19,2,2,3,4,2,1,2,2,2,3,3,3,3,2,3,3,3,3,1,1,1,3,3,2,2,3,4,2,3,3,3,2,1,1,3,3,1,3,1,2,3,3,0,0,0,0,0,0,1,1,1,1,0,1,1,1,0,0,1,1,0,0,1,24,23,28,11,28,10,7,17,1,6,3,c,4,1,1,8
3,1,2,2,6,8,6,,1,3,4,2,2,2,3,female,19,2,2,2,2,2,3,3,3,2,1,2,3,3,2,3,2,3,3,1,1,1,3,2,1,2,2,3,2,3,3,2,2,2,2,2,2,3,6,3,6,5,4,1,0,1,1,1,0,0,0,1,1,0,1,0,1,0,0,1,1,0,1,1,22,22,23,13,16,12,10,12,4,4,4,c,4,3,1,7
3,1,1,5,5,3,6,,2,4,3,1,2,4,3,female,22,2,3,3,3,1,2,2,1,2,2,2,4,4,3,4,3,4,4,3,3,3,3,3,3,3,3,3,4,3,4,4,2,3,3,3,4,3,3,1,2,1,2,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,1,0,0,0,0,0,21,35,33,18,31,7,6,15,0,6,1,c,4,1,1,6
3,1,2,1,6,2,1,,1,3,3,1,1,2,,female,18,2,3,3,3,3,3,3,2,2,2,2,2,2,1,3,1,2,2,1,1,1,3,2,2,2,2,3,3,2,3,3,1,3,2,3,2,2,5,3,5,5,6,0,1,1,1,0,0,0,0,0,0,0,1,0,0,1,0,1,1,0,1,1,26,16,25,13,16,9,10,16,3,1,5,c,4,1,1,1
3,1,1,3,5,8,1,,1,3,2,2,2,3,3,female,22,2,2,2,3,3,2,2,2,2,2,3,2,3,1,3,1,2,2,1,1,1,3,2,2,2,2,3,2,2,3,2,3,1,3,2,2,3,3,3,4,4,5,0,1,0,0,0,0,0,1,0,1,0,1,0,0,1,0,1,1,0,1,1,23,17,23,14,21,9,9,14,1,3,5,c,4,2,1,8
3,1,1,1,6,8,1,,1,3,3,1,1,2,,female,18,2,3,3,4,1,2,3,2,2,2,3,3,3,2,3,1,2,2,1,1,1,3,2,3,3,3,3,3,3,3,3,2,3,2,3,3,3,4,3,3,4,5,0,0,0,1,0,0,0,1,1,1,0,1,0,0,1,0,1,1,0,1,0,25,19,29,16,21,9,7,18,1,4,4,c,4,1,1,7
3,1,2,2,5,8,"2,6",,1,3,3,2,2,1,3,female,19,2,1,0,2,2,2,1,3,0,1,1,4,4,3,4,3,4,4,3,2,3,3,3,3,2,2,4,2,2,3,3,1,1,2,1,3,1,3,2,2,2,2,1,0,0,0,1,0,0,0,1,1,1,1,1,1,0,1,1,0,0,0,0,13,34,27,9,29,10,7,6,2,6,2,c,4,1,1,3
3,1,2,5,6,3,6,,2,4,3,1,1,3,2,female,28,2,1,3,2,1,2,1,1,2,1,1,3,3,2,3,2,3,3,2,1,2,3,2,3,3,3,3,3,3,3,3,3,3,3,2,2,2,3,3,3,3,5,1,0,0,0,0,0,0,0,1,1,0,1,0,1,0,0,1,1,0,1,0,15,24,29,15,23,8,6,9,1,4,3,c,4,1,1,8
3,1,2,3,6,3,1,,1,3,4,1,1,3,3,male,20,2,3,4,3,2,3,3,2,2,4,2,3,3,2,3,1,2,2,0,1,2,3,2,3,3,3,4,2,3,3,3,3,2,2,1,3,3,6,6,7,5,5,0,0,1,1,0,0,1,0,1,1,0,1,0,0,1,0,1,1,0,1,0,28,19,29,14,11,10,9,19,3,3,4,c,4,1,1,6
3,1,2,1,5,2,1,,1,4,3,2,1,3,,female,18,2,1,2,4,1,2,4,1,3,0,3,4,4,2,3,3,3,3,0,2,3,3,2,3,3,4,4,3,3,4,3,4,0,4,3,0,4,3,2,2,2,5,0,0,0,1,0,1,0,1,1,1,0,1,1,1,0,0,1,0,0,1,0,21,27,32,15,26,10,7,14,2,6,2,c,4,1,1,4
3,1,2,2,6,8,6,,2,4,3,2,1,3,4,female,19,2,1,1,3,1,1,1,1,1,1,2,4,4,3,3,3,3,3,0,3,3,3,3,4,4,3,3,4,3,4,4,2,3,3,3,3,3,2,1,2,2,2,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,13,29,35,17,31,6,4,9,0,6,0,c,4,1,1,3
3,1,2,2,6,3,6,,1,2,3,2,1,2,3,female,18,2,3,3,2,2,3,2,2,3,0,1,2,3,2,2,1,3,3,1,2,3,2,3,2,1,1,3,2,3,3,3,1,3,4,3,3,3,3,1,1,2,1,1,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,1,0,1,21,22,23,17,32,8,10,11,3,2,3,c,4,1,1,1
3,1,2,1,6,14,5,,1,3,4,1,1,1,,male,17,2,2,2,1,0,3,2,2,1,3,1,3,2,2,2,1,2,2,2,2,2,3,3,4,3,3,4,3,2,3,4,0,0,4,0,0,0,5,1,7,7,5,1,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,1,1,0,0,0,17,20,32,4,15,7,6,11,3,1,3,c,4,1,1,8
3,2,1,4,3,8,6,,1,1,3,2,2,2,3,female,25,1,2,1,4,4,2,2,2,2,3,3,2,2,1,2,1,2,2,0,1,1,2,3,2,1,1,1,1,1,1,1,1,0,0,1,2,1,6,7,3,2,7,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0,1,1,1,0,1,25,14,14,5,15,8,10,15,2,1,5,c,2,1,1,4
3,1,3,1,6,2,6,,1,3,5,1,1,2,,female,18,3,3,4,4,3,2,3,3,2,2,2,1,2,1,1,0,2,2,0,0,0,3,1,1,3,2,3,1,3,3,3,2,0,2,0,0,1,4,3,4,6,7,0,1,0,1,1,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,1,28,9,23,5,16,8,10,18,3,0,5,c,1,1,1,6
3,1,2,2,7,5,6,,1,3,3,1,1,3,4,female,19,2,2,1,2,0,2,1,2,2,2,1,3,3,2,3,2,3,3,1,2,2,3,3,3,3,3,3,2,2,3,3,1,3,1,3,3,2,2,3,3,3,5,1,0,0,0,0,0,0,0,1,1,0,1,0,1,0,0,1,1,0,0,0,15,24,28,13,24,7,6,9,1,4,2,c,4,1,1,8
3,1,2,2,7,3,5,,1,3,2,1,1,2,3,female,19,2,4,3,4,2,4,3,2,4,3,4,3,2,2,2,2,3,3,2,0,1,3,3,4,3,3,4,1,3,3,1,0,1,2,0,4,0,5,7,2,7,7,0,0,1,1,0,1,1,1,1,0,0,0,0,1,0,0,1,1,0,0,0,33,20,28,7,12,9,12,21,4,3,2,c,4,1,2,8
3,1,2,5,5,12,6,,2,3,3,1,1,4,4,female,22,2,2,0,2,2,1,1,1,1,2,2,4,4,3,3,3,4,4,3,3,3,4,3,3,2,2,4,2,3,3,3,2,2,2,1,3,4,2,1,1,2,1,1,0,0,0,0,0,0,0,1,1,1,1,1,1,0,1,0,0,0,0,0,14,34,29,14,33,8,5,9,1,6,1,c,4,1,1,5
3,1,3,2,4,7,5,,1,1,3,1,1,1,2,female,19,1,4,4,3,2,2,1,3,2,2,2,3,3,1,3,1,4,4,1,1,2,2,2,3,3,3,2,3,3,2,3,2,2,1,2,1,3,5,5,4,3,2,0,0,0,0,1,0,0,0,1,1,0,1,0,1,0,0,1,1,1,1,0,25,23,26,11,21,9,9,16,1,4,4,c,1,1,1,6
3,1,2,1,6,12,4,,1,4,3,1,2,3,,female,18,2,1,1,2,1,1,1,1,1,1,1,3,3,2,3,2,3,3,2,2,2,3,3,3,4,3,4,3,3,3,4,3,2,3,3,3,3,2,1,2,2,2,1,0,0,0,0,0,0,0,1,1,0,1,0,1,0,0,1,1,0,0,0,11,25,33,17,31,7,4,7,1,4,2,c,4,1,3,2
3,1,2,2,5,14,5,,2,4,2,2,2,2,3,female,19,2,3,3,3,2,3,3,1,2,3,3,3,3,3,3,3,3,3,3,3,2,3,3,3,3,3,4,3,3,3,3,1,2,1,2,3,3,3,3,3,3,5,0,0,1,1,0,0,1,1,1,1,1,1,1,1,0,1,0,1,0,0,0,26,29,31,12,23,12,8,18,3,7,2,c,2,3,1,8
3,1,2,3,7,3,5,,1,4,2,2,1,1,3,female,21,2,2,1,3,3,1,1,1,1,3,2,2,2,1,3,2,2,3,1,2,2,3,3,3,2,2,2,3,2,3,3,1,1,2,1,3,2,3,3,2,2,4,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,18,20,26,10,26,5,6,12,2,1,2,c,4,1,1,8
3,1,2,2,6,8,5,,1,2,3,2,1,1,4,female,19,2,3,2,4,4,4,0,3,1,3,3,3,3,2,3,2,1,1,0,0,0,3,3,3,1,2,3,1,3,1,3,2,2,0,2,1,1,6,7,7,1,7,0,1,1,0,1,0,1,1,1,1,0,1,0,0,1,0,1,1,0,0,0,27,15,23,8,12,11,12,15,4,4,3,c,4,1,1,7
3,1,1,2,6,3,6,,1,1,3,1,3,3,3,female,19,2,4,4,4,1,3,2,1,3,4,3,1,1,0,1,0,1,1,3,0,0,4,4,3,3,3,4,4,3,3,4,3,3,4,3,4,4,1,1,1,1,1,0,0,1,0,0,1,1,1,0,0,0,0,0,0,1,1,1,1,0,0,0,29,8,35,21,35,8,8,21,3,1,4,c,4,1,1,6
3,1,1,1,6,3,1,,1,3,2,2,1,1,,female,18,2,2,2,4,3,2,4,2,4,2,4,3,3,0,3,1,2,3,1,0,0,3,2,2,2,1,1,1,1,2,2,1,0,3,0,0,1,3,2,2,2,5,0,1,0,1,0,1,0,1,1,1,0,1,0,0,0,0,1,1,0,1,1,29,16,17,5,26,11,11,18,3,4,4,c,4,1,1,5
3,1,3,4,6,8,5,,1,3,2,2,1,1,3,female,21,2,2,1,3,2,2,3,2,2,3,2,3,2,0,3,1,4,4,1,2,2,3,2,4,3,3,4,3,3,4,3,2,3,2,2,1,1,3,5,4,4,5,0,0,0,1,0,0,1,0,1,0,0,1,0,1,0,0,1,1,0,1,0,22,22,32,11,19,8,8,14,2,3,3,c,2,1,1,6
3,1,1,6,6,8,1,,1,2,3,1,1,2,1,male,23,3,2,3,3,1,2,2,2,2,2,1,2,3,2,3,1,2,2,1,1,1,3,2,3,2,2,3,2,2,3,3,0,2,2,1,2,1,6,2,6,6,7,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,1,0,1,0,20,18,25,8,13,6,7,13,0,2,4,c,4,1,1,8
